timestamp,signal_type,long,short,confidence,timeframes,current_price,rsi_primary,rsi_secondary,rsi_tertiary,entry_price,stop_loss,take_profit_1,take_profit_2,take_profit_3,rr_ratio
2025-06-18 15:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104968.859375,106031.73470542362,103713.20848447352,103181.77081926171,102650.3331540499,1.6813717513097515
2025-06-18 16:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104950.7421875,106017.67553003621,103743.24143781346,103209.77476654535,102676.30809527724,1.6317490058152906
2025-06-18 17:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104694.546875,105766.03296985506,103757.24860777023,103221.5055603427,102685.76251291517,1.3747647512463066
2025-06-18 18:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104269.203125,105568.36997190038,103716.01127809963,103174.5026670955,102632.99405609135,0.842617297783035
2025-06-18 19:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104841.2109375,103741.48624027804,105583.13829071284,106133.00063932383,106682.8629879348,1.1746482597754249
2025-06-18 20:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104517.4921875,105599.60038849182,103937.99988105927,103396.94578056336,102855.89168006745,1.0355215919347016
2025-06-18 21:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104442.3515625,105552.27569556383,104073.65114730202,103518.6890807701,102963.72701423819,0.8321852406075949
2025-06-18 22:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104617.59375,105805.56124855927,104098.1021835047,103504.11843422506,102910.13468494543,0.9372944269311432
2025-06-18 23:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104802.3671875,103582.27571562353,105424.0312615778,106034.07699751604,106644.12273345426,1.0095225140142148
2025-06-19 00:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104422.09375,105626.10056317101,104114.35867857929,103512.35527199379,102910.35186540827,0.7555924667986045
2025-06-19 01:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104336.5078125,105582.35900508736,104083.02609791364,103460.10050161995,102837.17490532628,0.7034606669677337
2025-06-19 02:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103623.0,105533.3024708115,103919.3147166885,103260.63547995151,102601.95624321452,0.18968960443973945
2025-06-19 03:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103808.21875,105588.01838694283,103789.69801930716,103113.68504501568,102437.67207072418,0.3902314005285033
2025-06-19 04:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104817.359375,103370.76496738724,105586.1502397722,106309.4474435786,107032.74464738497,1.0314488019077221
2025-06-19 05:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,105084.4921875,103528.9296875,105617.54842816923,106343.54705938231,107069.54569059538,0.8093888042957528
2025-06-19 06:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104817.34375,103420.98133667573,105614.55618858084,106312.73739524298,107010.91860190511,1.0709208662262304
2025-06-19 07:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104886.0078125,103528.9296875,105577.63299216965,106249.4859653202,106921.33893847076,1.004716034915234
2025-06-19 08:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104947.7890625,103622.83554986324,105492.05199987149,106154.52875618986,106817.00551250824,0.9107788931313955
2025-06-19 09:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104602.96875,105904.91888673413,103865.96132788913,103214.98625952208,102564.011191155,1.066079607287881
2025-06-19 10:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104725.3203125,106011.99945732455,103868.87858856938,103225.53901615711,102582.19944374483,1.1656218276137496
2025-06-19 11:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,105095.9609375,103845.8124458772,105369.33060721584,105994.40485302724,106619.47909883864,0.7186697592707479
2025-06-19 12:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,105073.6171875,103854.34014516346,105388.20438608654,105990.51216791141,106592.81994973627,0.7519988883365923
2025-06-19 13:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104893.25,103719.0813069681,105406.77856110265,105993.86290761859,106580.94725413455,0.9373550105280235
2025-06-19 14:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104705.546875,103564.31210647039,105410.9840291245,105981.60141338932,106552.21879765412,1.118135000420125
2025-06-19 15:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104642.6328125,105735.30505292036,103890.07051872229,103343.73439851211,102797.39827830193,1.1887356207458792
2025-06-19 16:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104743.96875,103678.50524103823,105406.35958052246,105939.09133500334,106471.82308948423,1.1216926482709075
2025-06-19 17:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104996.2890625,103922.6917814418,105441.54103105821,105957.95768254045,106474.37433402271,0.895744276748328
2025-06-19 18:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104912.390625,103920.81662046154,105462.12046406059,105957.90746632981,106453.69446859905,1.0544012212345746
2025-06-19 19:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104774.46875,105722.25510242856,103930.87008927416,103456.97691305987,102983.0837368456,1.3900725976526749
2025-06-19 20:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104753.21875,103837.98744953061,105466.48728744546,105924.10293768015,106381.71858791485,1.2793314510546623
2025-06-19 21:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104283.9296875,105469.41974314368,103949.35760060632,103485.6536709241,103021.9497412419,0.673372174465404
2025-06-19 22:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104149.6875,105369.34615499305,104102.09993875696,103630.25041923062,103158.40089970428,0.4258872584086547
2025-06-19 23:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104098.7734375,105306.77763569378,104193.72392680621,103729.78106938889,103265.83821197158,0.3054561968102682
2025-06-20 00:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104003.2578125,105352.81354203883,104066.27786421117,103600.87947428794,103135.48108436471,0.29815614828263615
2025-06-20 01:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104522.6328125,105514.70415271456,104057.34780287488,103561.3121327676,103065.27646266032,0.9690035794446823
2025-06-20 02:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104395.578125,105374.2794141278,104027.60882263277,103538.25817806886,103048.90753350497,0.875977130565716
2025-06-20 03:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104252.8203125,105276.32061530944,103981.08954094056,103502.2544558098,103023.41937067904,0.733332324992917
2025-06-20 04:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104271.78125,105242.94174228028,103946.86763271973,103477.08717420544,103007.30671569117,0.8182932503036838
2025-06-20 05:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104330.5234375,105239.44368110316,103923.12116264684,103473.07725474073,103023.0333468346,0.943367901412523
2025-06-20 06:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104593.8671875,103694.53787638864,105229.60344889086,105679.26810444654,106128.93276000222,1.2069004129368828
2025-06-20 07:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104656.3515625,103759.52233611088,105164.24028788286,105612.65490107742,106061.06951427198,1.066315983509767
2025-06-20 08:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104694.2265625,103825.3929504958,105101.42672429924,105535.84353030132,105970.26033630343,0.9686745035794759
2025-06-20 09:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104776.1328125,103911.46142278182,105082.89120760986,105515.22690246894,105947.56259732804,0.8547687581172763
2025-06-20 10:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104628.15625,103782.38884347599,105075.07857757197,105497.96228083398,105920.84598409598,1.028422263762515
2025-06-20 11:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104601.046875,103788.9905332277,105071.50533647285,105477.53350735901,105883.56167824515,1.0793421432385957
2025-06-20 12:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104260.359375,105066.56794236,103946.87066634186,103543.76638266185,103140.66209898186,0.888843186924569
2025-06-20 13:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104586.1875,103790.88668745144,104980.92949331144,105378.57989958573,105776.23030586001,0.9963430026513972
2025-06-20 14:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,104720.296875,103956.73183477634,104944.37307948718,105326.15559959902,105707.93811971085,0.7934605340516263
2025-06-20 15:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105810.453125,103772.26365294846,105266.66447205155,105704.67792822683,106142.6913844021,0.0
2025-06-20 16:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105959.7421875,103606.28962900017,105553.29083974984,106012.85913834117,106472.4274369325,0.022569798846945065
2025-06-20 17:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105940.4609375,103534.32573040217,105790.90786334782,106240.98300221835,106691.05814108886,0.12489824504950442
2025-06-20 18:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105954.8984375,103519.25181693613,105986.50287056388,106428.72107987222,106870.93928918056,0.19453669443333652
2025-06-20 19:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105978.53125,103542.49865951152,106151.23180923848,106580.84068216765,107010.44955509683,0.2472501535978507
2025-06-20 20:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105977.953125,103612.96531162447,106278.23468837554,106694.35810609549,107110.48152381543,0.30292121466493765
2025-06-20 21:14:40.982820,多头共振,True,False,100,"1d, 4h, 1h",0,0,0,0,105671.84375,103649.39363680575,106356.72745694425,106798.57587607705,107240.42429520986,0.5571124443200713
2025-06-20 22:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103936.890625,106388.61715270199,103571.63519104802,103025.41098935327,102479.18678765852,0.3717705157357248
2025-06-20 23:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,104220.15625,106390.42507316542,103566.56086433458,103008.17522168945,102449.78957904433,0.5584474215239511
2025-06-21 00:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103680.296875,106441.30879911603,103456.52870088397,102891.63656396349,102326.74442704303,0.2856417620467212
2025-06-21 01:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103275.5390625,106539.232372895,103253.10668960499,102627.96354460741,102002.82039960983,0.19841800570845156
2025-06-21 02:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103167.96875,106629.97346669683,103019.77575205316,102411.27731830541,101802.77888455766,0.21857030640228775
2025-06-21 03:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103313.1484375,106679.10018707885,102836.32871917114,102236.18117801251,101636.03363685388,0.3199592090475565
2025-06-21 04:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103697.578125,106684.18203933246,102731.58202316755,102137.24133762739,101542.90065208724,0.5224451692052919
2025-06-21 05:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103535.8671875,106686.49886315445,102605.23863684553,102026.7844511654,101448.33026548525,0.4789778341897531
2025-06-21 06:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103105.921875,106718.06422828045,102421.44983421956,101844.67317965942,101267.89652509929,0.34916915558301403
2025-06-21 07:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103297.25,106723.09912730986,102286.03524769013,101723.77835417,101161.52146064988,0.45929391148219045
2025-06-21 08:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103249.0625,106737.63709282503,102170.36759467499,101633.01353729915,101095.65947992333,0.4632404782241403
2025-06-21 09:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103512.7578125,106719.2010206106,102081.46069813939,101555.69666271897,101029.93262729856,0.6103526626733015
2025-06-21 10:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103499.890625,106685.3599460601,101993.2611476899,101493.92836033524,100994.59557298057,0.629722675840179
2025-06-21 11:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103494.7109375,106495.11732013481,101951.92955486519,101474.30748000013,100996.68540513508,0.6733766029805749
2025-06-21 12:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103385.640625,106246.88647888458,101942.75023986542,101485.27527749073,101027.80031511604,0.6641740851906289
2025-06-21 13:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103419.59375,105963.20620378458,101974.34379621541,101539.58356329605,101104.8233303767,0.7391103090043177
2025-06-21 14:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103572.2421875,105628.26404474002,102071.02033025997,101647.63806040629,101224.25579055259,0.9360815500654649
2025-06-21 15:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103459.84375,105215.0202144181,102232.3954105819,101824.38028946776,101416.36516835363,0.9317943202220702
2025-06-21 16:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103821.8984375,104694.39052352599,102537.419632724,102132.30681936802,101727.19400601204,1.9365122563205128
2025-06-21 17:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103845.6484375,104637.31218908969,102981.49255934295,102585.6606835481,102189.82880775326,1.5915693391566752
2025-06-21 18:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103831.8984375,104597.86522469042,102990.44124665647,102607.45785306126,102224.47445946604,1.5985557140538698
2025-06-21 19:14:40.982820,空头共振,False,True,75,"4h, 1h",0,0,0,0,103875.34375,104615.66000774824,103048.59564622217,102678.43751734804,102308.27938847392,1.6167498959059612
2025-06-21 20:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,103809.6015625,103041.59712046226,103975.54350453774,104330.67303938515,104685.80257423254,0.6784745612962775
2025-06-21 21:14:40.982820,多头共振,True,False,75,"1d, 1h",0,0,0,0,103573.953125,102866.78622099769,103978.64782629322,104332.23127829438,104685.81473029553,1.0722760765567425
